image_path,label,tampering_type,source_image
tampered_dataset/tampered/tampered_0114_removal.png,1,removal,00000115.png
tampered_dataset/tampered/tampered_0114_intensity_modification.png,1,intensity_modification,00000115.png
tampered_dataset/tampered/tampered_0114_crop_rescale.png,1,crop_rescale,00000115.png
tampered_dataset/tampered/tampered_0114_copy_move.png,1,copy_move,00000115.png
tampered_dataset/tampered/tampered_0115_insertion.png,1,insertion,00000116.png
tampered_dataset/tampered/tampered_0115_removal.png,1,removal,00000116.png
tampered_dataset/tampered/tampered_0115_intensity_modification.png,1,intensity_modification,00000116.png
tampered_dataset/tampered/tampered_0115_crop_rescale.png,1,crop_rescale,00000116.png
tampered_dataset/tampered/tampered_0115_copy_move.png,1,copy_move,00000116.png
tampered_dataset/tampered/tampered_0116_insertion.png,1,insertion,00000117.png
tampered_dataset/tampered/tampered_0116_removal.png,1,removal,00000117.png
tampered_dataset/tampered/tampered_0116_intensity_modification.png,1,intensity_modification,00000117.png
tampered_dataset/tampered/tampered_0116_crop_rescale.png,1,crop_rescale,00000117.png
tampered_dataset/tampered/tampered_0116_copy_move.png,1,copy_move,00000117.png
tampered_dataset/tampered/tampered_0117_insertion.png,1,insertion,00000118.png
tampered_dataset/tampered/tampered_0117_removal.png,1,removal,00000118.png
tampered_dataset/tampered/tampered_0117_intensity_modification.png,1,intensity_modification,00000118.png
tampered_dataset/tampered/tampered_0117_crop_rescale.png,1,crop_rescale,00000118.png
tampered_dataset/tampered/tampered_0117_copy_move.png,1,copy_move,00000118.png
tampered_dataset/tampered/tampered_0118_insertion.png,1,insertion,00000119.png
tampered_dataset/tampered/tampered_0118_removal.png,1,removal,00000119.png
tampered_dataset/tampered/tampered_0118_intensity_modification.png,1,intensity_modification,00000119.png
tampered_dataset/tampered/tampered_0118_crop_rescale.png,1,crop_rescale,00000119.png
tampered_dataset/tampered/tampered_0118_copy_move.png,1,copy_move,00000119.png
tampered_dataset/tampered/tampered_0119_insertion.png,1,insertion,00000120.png
tampered_dataset/tampered/tampered_0119_removal.png,1,removal,00000120.png
tampered_dataset/tampered/tampered_0119_intensity_modification.png,1,intensity_modification,00000120.png
tampered_dataset/tampered/tampered_0119_crop_rescale.png,1,crop_rescale,00000120.png
tampered_dataset/tampered/tampered_0119_copy_move.png,1,copy_move,00000120.png
tampered_dataset/tampered/tampered_0120_insertion.png,1,insertion,00000121.png
tampered_dataset/tampered/tampered_0120_removal.png,1,removal,00000121.png
tampered_dataset/tampered/tampered_0120_intensity_modification.png,1,intensity_modification,00000121.png
tampered_dataset/tampered/tampered_0120_crop_rescale.png,1,crop_rescale,00000121.png
tampered_dataset/tampered/tampered_0120_copy_move.png,1,copy_move,00000121.png
tampered_dataset/tampered/tampered_0121_insertion.png,1,insertion,00000122.png
tampered_dataset/tampered/tampered_0121_removal.png,1,removal,00000122.png
tampered_dataset/tampered/tampered_0121_intensity_modification.png,1,intensity_modification,00000122.png
tampered_dataset/tampered/tampered_0121_crop_rescale.png,1,crop_rescale,00000122.png
tampered_dataset/tampered/tampered_0121_copy_move.png,1,copy_move,00000122.png
tampered_dataset/tampered/tampered_0122_insertion.png,1,insertion,00000123.png
tampered_dataset/tampered/tampered_0122_removal.png,1,removal,00000123.png
tampered_dataset/tampered/tampered_0122_intensity_modification.png,1,intensity_modification,00000123.png
tampered_dataset/tampered/tampered_0122_crop_rescale.png,1,crop_rescale,00000123.png
tampered_dataset/tampered/tampered_0122_copy_move.png,1,copy_move,00000123.png
tampered_dataset/tampered/tampered_0123_insertion.png,1,insertion,00000124.png
tampered_dataset/tampered/tampered_0123_removal.png,1,removal,00000124.png
tampered_dataset/tampered/tampered_0123_intensity_modification.png,1,intensity_modification,00000124.png
tampered_dataset/tampered/tampered_0123_crop_rescale.png,1,crop_rescale,00000124.png
tampered_dataset/tampered/tampered_0123_copy_move.png,1,copy_move,00000124.png
tampered_dataset/tampered/tampered_0124_insertion.png,1,insertion,00000125.png
tampered_dataset/tampered/tampered_0124_removal.png,1,removal,00000125.png
tampered_dataset/tampered/tampered_0124_intensity_modification.png,1,intensity_modification,00000125.png
tampered_dataset/tampered/tampered_0124_crop_rescale.png,1,crop_rescale,00000125.png
tampered_dataset/tampered/tampered_0124_copy_move.png,1,copy_move,00000125.png
tampered_dataset/tampered/tampered_0125_insertion.png,1,insertion,00000126.png
tampered_dataset/tampered/tampered_0125_removal.png,1,removal,00000126.png
tampered_dataset/tampered/tampered_0125_intensity_modification.png,1,intensity_modification,00000126.png
tampered_dataset/tampered/tampered_0125_crop_rescale.png,1,crop_rescale,00000126.png
tampered_dataset/tampered/tampered_0125_copy_move.png,1,copy_move,00000126.png
tampered_dataset/tampered/tampered_0126_insertion.png,1,insertion,00000127.png
tampered_dataset/tampered/tampered_0126_removal.png,1,removal,00000127.png
tampered_dataset/tampered/tampered_0126_intensity_modification.png,1,intensity_modification,00000127.png
tampered_dataset/tampered/tampered_0126_crop_rescale.png,1,crop_rescale,00000127.png
tampered_dataset/tampered/tampered_0126_copy_move.png,1,copy_move,00000127.png
tampered_dataset/tampered/tampered_0127_insertion.png,1,insertion,00000128.png
tampered_dataset/tampered/tampered_0127_removal.png,1,removal,00000128.png
tampered_dataset/tampered/tampered_0127_intensity_modification.png,1,intensity_modification,00000128.png
tampered_dataset/tampered/tampered_0127_crop_rescale.png,1,crop_rescale,00000128.png
tampered_dataset/tampered/tampered_0127_copy_move.png,1,copy_move,00000128.png
tampered_dataset/tampered/tampered_0128_insertion.png,1,insertion,00000129.png
tampered_dataset/tampered/tampered_0128_removal.png,1,removal,00000129.png
tampered_dataset/tampered/tampered_0128_intensity_modification.png,1,intensity_modification,00000129.png
tampered_dataset/tampered/tampered_0128_crop_rescale.png,1,crop_rescale,00000129.png
tampered_dataset/tampered/tampered_0128_copy_move.png,1,copy_move,00000129.png
tampered_dataset/tampered/tampered_0129_insertion.png,1,insertion,00000130.png
tampered_dataset/tampered/tampered_0129_removal.png,1,removal,00000130.png
tampered_dataset/tampered/tampered_0129_intensity_modification.png,1,intensity_modification,00000130.png
tampered_dataset/tampered/tampered_0129_crop_rescale.png,1,crop_rescale,00000130.png
tampered_dataset/tampered/tampered_0129_copy_move.png,1,copy_move,00000130.png
tampered_dataset/tampered/tampered_0130_insertion.png,1,insertion,00000131.png
tampered_dataset/tampered/tampered_0130_removal.png,1,removal,00000131.png
tampered_dataset/tampered/tampered_0130_intensity_modification.png,1,intensity_modification,00000131.png
tampered_dataset/tampered/tampered_0130_crop_rescale.png,1,crop_rescale,00000131.png
tampered_dataset/tampered/tampered_0130_copy_move.png,1,copy_move,00000131.png
tampered_dataset/tampered/tampered_0131_insertion.png,1,insertion,00000132.png
tampered_dataset/tampered/tampered_0131_removal.png,1,removal,00000132.png
tampered_dataset/tampered/tampered_0131_intensity_modification.png,1,intensity_modification,00000132.png
tampered_dataset/tampered/tampered_0131_crop_rescale.png,1,crop_rescale,00000132.png
tampered_dataset/tampered/tampered_0131_copy_move.png,1,copy_move,00000132.png
tampered_dataset/tampered/tampered_0132_insertion.png,1,insertion,00000133.png
tampered_dataset/tampered/tampered_0132_removal.png,1,removal,00000133.png
tampered_dataset/tampered/tampered_0132_intensity_modification.png,1,intensity_modification,00000133.png
tampered_dataset/tampered/tampered_0132_crop_rescale.png,1,crop_rescale,00000133.png
tampered_dataset/tampered/tampered_0132_copy_move.png,1,copy_move,00000133.png
tampered_dataset/tampered/tampered_0133_insertion.png,1,insertion,00000001.png
tampered_dataset/tampered/tampered_0133_removal.png,1,removal,00000001.png
tampered_dataset/tampered/tampered_0133_intensity_modification.png,1,intensity_modification,00000001.png
tampered_dataset/tampered/tampered_0133_crop_rescale.png,1,crop_rescale,00000001.png
tampered_dataset/tampered/tampered_0133_copy_move.png,1,copy_move,00000001.png
tampered_dataset/tampered/tampered_0134_insertion.png,1,insertion,00000002.png
tampered_dataset/tampered/tampered_0134_removal.png,1,removal,00000002.png
tampered_dataset/tampered/tampered_0134_intensity_modification.png,1,intensity_modification,00000002.png
tampered_dataset/tampered/tampered_0134_crop_rescale.png,1,crop_rescale,00000002.png
tampered_dataset/tampered/tampered_0134_copy_move.png,1,copy_move,00000002.png
tampered_dataset/tampered/tampered_0135_insertion.png,1,insertion,00000003.png
tampered_dataset/tampered/tampered_0135_removal.png,1,removal,00000003.png
tampered_dataset/tampered/tampered_0135_intensity_modification.png,1,intensity_modification,00000003.png
tampered_dataset/tampered/tampered_0135_crop_rescale.png,1,crop_rescale,00000003.png
tampered_dataset/tampered/tampered_0135_copy_move.png,1,copy_move,00000003.png
tampered_dataset/tampered/tampered_0136_insertion.png,1,insertion,00000004.png
tampered_dataset/tampered/tampered_0136_removal.png,1,removal,00000004.png
tampered_dataset/tampered/tampered_0136_intensity_modification.png,1,intensity_modification,00000004.png
tampered_dataset/tampered/tampered_0136_crop_rescale.png,1,crop_rescale,00000004.png
tampered_dataset/tampered/tampered_0136_copy_move.png,1,copy_move,00000004.png
tampered_dataset/tampered/tampered_0137_insertion.png,1,insertion,00000005.png
tampered_dataset/tampered/tampered_0137_removal.png,1,removal,00000005.png
tampered_dataset/tampered/tampered_0137_intensity_modification.png,1,intensity_modification,00000005.png
tampered_dataset/tampered/tampered_0137_crop_rescale.png,1,crop_rescale,00000005.png
tampered_dataset/tampered/tampered_0137_copy_move.png,1,copy_move,00000005.png
tampered_dataset/tampered/tampered_0138_insertion.png,1,insertion,00000006.png
tampered_dataset/tampered/tampered_0138_removal.png,1,removal,00000006.png
tampered_dataset/tampered/tampered_0138_intensity_modification.png,1,intensity_modification,00000006.png
tampered_dataset/tampered/tampered_0138_crop_rescale.png,1,crop_rescale,00000006.png
tampered_dataset/tampered/tampered_0138_copy_move.png,1,copy_move,00000006.png
tampered_dataset/tampered/tampered_0139_insertion.png,1,insertion,00000007.png
tampered_dataset/tampered/tampered_0139_removal.png,1,removal,00000007.png
tampered_dataset/tampered/tampered_0139_intensity_modification.png,1,intensity_modification,00000007.png
tampered_dataset/tampered/tampered_0139_crop_rescale.png,1,crop_rescale,00000007.png
tampered_dataset/tampered/tampered_0139_copy_move.png,1,copy_move,00000007.png
tampered_dataset/tampered/tampered_0140_insertion.png,1,insertion,00000008.png
tampered_dataset/tampered/tampered_0140_removal.png,1,removal,00000008.png
tampered_dataset/tampered/tampered_0140_intensity_modification.png,1,intensity_modification,00000008.png
tampered_dataset/tampered/tampered_0140_crop_rescale.png,1,crop_rescale,00000008.png
tampered_dataset/tampered/tampered_0140_copy_move.png,1,copy_move,00000008.png
tampered_dataset/tampered/tampered_0141_insertion.png,1,insertion,00000009.png
tampered_dataset/tampered/tampered_0141_removal.png,1,removal,00000009.png
tampered_dataset/tampered/tampered_0141_intensity_modification.png,1,intensity_modification,00000009.png
tampered_dataset/tampered/tampered_0141_crop_rescale.png,1,crop_rescale,00000009.png
tampered_dataset/tampered/tampered_0141_copy_move.png,1,copy_move,00000009.png
tampered_dataset/tampered/tampered_0142_insertion.png,1,insertion,00000010.png
tampered_dataset/tampered/tampered_0142_removal.png,1,removal,00000010.png
tampered_dataset/tampered/tampered_0142_intensity_modification.png,1,intensity_modification,00000010.png
tampered_dataset/tampered/tampered_0142_crop_rescale.png,1,crop_rescale,00000010.png
tampered_dataset/tampered/tampered_0142_copy_move.png,1,copy_move,00000010.png
tampered_dataset/tampered/tampered_0143_insertion.png,1,insertion,00000011.png
tampered_dataset/tampered/tampered_0143_removal.png,1,removal,00000011.png
tampered_dataset/tampered/tampered_0143_intensity_modification.png,1,intensity_modification,00000011.png
tampered_dataset/tampered/tampered_0143_crop_rescale.png,1,crop_rescale,00000011.png
tampered_dataset/tampered/tampered_0143_copy_move.png,1,copy_move,00000011.png
tampered_dataset/tampered/tampered_0144_insertion.png,1,insertion,00000012.png
tampered_dataset/tampered/tampered_0144_removal.png,1,removal,00000012.png
tampered_dataset/tampered/tampered_0144_intensity_modification.png,1,intensity_modification,00000012.png
tampered_dataset/tampered/tampered_0144_crop_rescale.png,1,crop_rescale,00000012.png
tampered_dataset/tampered/tampered_0144_copy_move.png,1,copy_move,00000012.png
tampered_dataset/tampered/tampered_0145_insertion.png,1,insertion,00000013.png
tampered_dataset/tampered/tampered_0145_removal.png,1,removal,00000013.png
tampered_dataset/tampered/tampered_0145_intensity_modification.png,1,intensity_modification,00000013.png
tampered_dataset/tampered/tampered_0145_crop_rescale.png,1,crop_rescale,00000013.png
tampered_dataset/tampered/tampered_0145_copy_move.png,1,copy_move,00000013.png
tampered_dataset/tampered/tampered_0146_insertion.png,1,insertion,00000014.png
tampered_dataset/tampered/tampered_0146_removal.png,1,removal,00000014.png
tampered_dataset/tampered/tampered_0146_intensity_modification.png,1,intensity_modification,00000014.png
tampered_dataset/tampered/tampered_0146_crop_rescale.png,1,crop_rescale,00000014.png
tampered_dataset/tampered/tampered_0146_copy_move.png,1,copy_move,00000014.png
tampered_dataset/tampered/tampered_0147_insertion.png,1,insertion,00000015.png
tampered_dataset/tampered/tampered_0147_removal.png,1,removal,00000015.png
tampered_dataset/tampered/tampered_0147_intensity_modification.png,1,intensity_modification,00000015.png
tampered_dataset/tampered/tampered_0147_crop_rescale.png,1,crop_rescale,00000015.png
tampered_dataset/tampered/tampered_0147_copy_move.png,1,copy_move,00000015.png
tampered_dataset/tampered/tampered_0148_insertion.png,1,insertion,00000016.png
tampered_dataset/tampered/tampered_0148_removal.png,1,removal,00000016.png
tampered_dataset/tampered/tampered_0148_intensity_modification.png,1,intensity_modification,00000016.png
tampered_dataset/tampered/tampered_0148_crop_rescale.png,1,crop_rescale,00000016.png
tampered_dataset/tampered/tampered_0148_copy_move.png,1,copy_move,00000016.png
tampered_dataset/tampered/tampered_0149_insertion.png,1,insertion,00000017.png
tampered_dataset/tampered/tampered_0149_removal.png,1,removal,00000017.png
tampered_dataset/tampered/tampered_0149_intensity_modification.png,1,intensity_modification,00000017.png
tampered_dataset/tampered/tampered_0149_crop_rescale.png,1,crop_rescale,00000017.png
tampered_dataset/tampered/tampered_0149_copy_move.png,1,copy_move,00000017.png
tampered_dataset/tampered/tampered_0150_insertion.png,1,insertion,00000018.png
tampered_dataset/tampered/tampered_0150_removal.png,1,removal,00000018.png
tampered_dataset/tampered/tampered_0150_intensity_modification.png,1,intensity_modification,00000018.png
tampered_dataset/tampered/tampered_0150_crop_rescale.png,1,crop_rescale,00000018.png
tampered_dataset/tampered/tampered_0150_copy_move.png,1,copy_move,00000018.png
tampered_dataset/tampered/tampered_0151_insertion.png,1,insertion,00000019.png
tampered_dataset/tampered/tampered_0151_removal.png,1,removal,00000019.png
tampered_dataset/tampered/tampered_0151_intensity_modification.png,1,intensity_modification,00000019.png
tampered_dataset/tampered/tampered_0151_crop_rescale.png,1,crop_rescale,00000019.png
tampered_dataset/tampered/tampered_0151_copy_move.png,1,copy_move,00000019.png
tampered_dataset/tampered/tampered_0152_insertion.png,1,insertion,00000020.png
tampered_dataset/tampered/tampered_0152_removal.png,1,removal,00000020.png
tampered_dataset/tampered/tampered_0152_intensity_modification.png,1,intensity_modification,00000020.png
tampered_dataset/tampered/tampered_0152_crop_rescale.png,1,crop_rescale,00000020.png
tampered_dataset/tampered/tampered_0152_copy_move.png,1,copy_move,00000020.png
tampered_dataset/tampered/tampered_0153_insertion.png,1,insertion,00000021.png
tampered_dataset/tampered/tampered_0153_removal.png,1,removal,00000021.png
tampered_dataset/tampered/tampered_0153_intensity_modification.png,1,intensity_modification,00000021.png
tampered_dataset/tampered/tampered_0153_crop_rescale.png,1,crop_rescale,00000021.png
tampered_dataset/tampered/tampered_0153_copy_move.png,1,copy_move,00000021.png
tampered_dataset/tampered/tampered_0154_insertion.png,1,insertion,00000022.png
tampered_dataset/tampered/tampered_0154_removal.png,1,removal,00000022.png
tampered_dataset/tampered/tampered_0154_intensity_modification.png,1,intensity_modification,00000022.png
tampered_dataset/tampered/tampered_0154_crop_rescale.png,1,crop_rescale,00000022.png
tampered_dataset/tampered/tampered_0154_copy_move.png,1,copy_move,00000022.png
tampered_dataset/tampered/tampered_0155_insertion.png,1,insertion,00000023.png
tampered_dataset/tampered/tampered_0155_removal.png,1,removal,00000023.png
tampered_dataset/tampered/tampered_0155_intensity_modification.png,1,intensity_modification,00000023.png
tampered_dataset/tampered/tampered_0155_crop_rescale.png,1,crop_rescale,00000023.png
tampered_dataset/tampered/tampered_0155_copy_move.png,1,copy_move,00000023.png
tampered_dataset/tampered/tampered_0156_insertion.png,1,insertion,00000024.png
tampered_dataset/tampered/tampered_0156_removal.png,1,removal,00000024.png
tampered_dataset/tampered/tampered_0156_intensity_modification.png,1,intensity_modification,00000024.png
tampered_dataset/tampered/tampered_0156_crop_rescale.png,1,crop_rescale,00000024.png
tampered_dataset/tampered/tampered_0156_copy_move.png,1,copy_move,00000024.png
tampered_dataset/tampered/tampered_0157_insertion.png,1,insertion,00000025.png
tampered_dataset/tampered/tampered_0157_removal.png,1,removal,00000025.png
tampered_dataset/tampered/tampered_0157_intensity_modification.png,1,intensity_modification,00000025.png
tampered_dataset/tampered/tampered_0157_crop_rescale.png,1,crop_rescale,00000025.png
tampered_dataset/tampered/tampered_0157_copy_move.png,1,copy_move,00000025.png
tampered_dataset/tampered/tampered_0158_insertion.png,1,insertion,00000026.png
tampered_dataset/tampered/tampered_0158_removal.png,1,removal,00000026.png
tampered_dataset/tampered/tampered_0158_intensity_modification.png,1,intensity_modification,00000026.png
tampered_dataset/tampered/tampered_0158_crop_rescale.png,1,crop_rescale,00000026.png
tampered_dataset/tampered/tampered_0158_copy_move.png,1,copy_move,00000026.png
tampered_dataset/tampered/tampered_0159_insertion.png,1,insertion,00000027.png
tampered_dataset/tampered/tampered_0159_removal.png,1,removal,00000027.png
tampered_dataset/tampered/tampered_0159_intensity_modification.png,1,intensity_modification,00000027.png
tampered_dataset/tampered/tampered_0159_crop_rescale.png,1,crop_rescale,00000027.png
tampered_dataset/tampered/tampered_0159_copy_move.png,1,copy_move,00000027.png
tampered_dataset/tampered/tampered_0160_insertion.png,1,insertion,00000028.png
tampered_dataset/tampered/tampered_0160_removal.png,1,removal,00000028.png
tampered_dataset/tampered/tampered_0160_intensity_modification.png,1,intensity_modification,00000028.png
tampered_dataset/tampered/tampered_0160_crop_rescale.png,1,crop_rescale,00000028.png
tampered_dataset/tampered/tampered_0160_copy_move.png,1,copy_move,00000028.png
tampered_dataset/tampered/tampered_0161_insertion.png,1,insertion,00000029.png
tampered_dataset/tampered/tampered_0161_removal.png,1,removal,00000029.png
tampered_dataset/tampered/tampered_0161_intensity_modification.png,1,intensity_modification,00000029.png
tampered_dataset/tampered/tampered_0161_crop_rescale.png,1,crop_rescale,00000029.png
tampered_dataset/tampered/tampered_0161_copy_move.png,1,copy_move,00000029.png
tampered_dataset/tampered/tampered_0162_insertion.png,1,insertion,00000030.png
tampered_dataset/tampered/tampered_0162_removal.png,1,removal,00000030.png
tampered_dataset/tampered/tampered_0162_intensity_modification.png,1,intensity_modification,00000030.png
tampered_dataset/tampered/tampered_0162_crop_rescale.png,1,crop_rescale,00000030.png
tampered_dataset/tampered/tampered_0162_copy_move.png,1,copy_move,00000030.png
tampered_dataset/tampered/tampered_0163_insertion.png,1,insertion,00000031.png
tampered_dataset/tampered/tampered_0163_removal.png,1,removal,00000031.png
tampered_dataset/tampered/tampered_0163_intensity_modification.png,1,intensity_modification,00000031.png
tampered_dataset/tampered/tampered_0163_crop_rescale.png,1,crop_rescale,00000031.png
tampered_dataset/tampered/tampered_0163_copy_move.png,1,copy_move,00000031.png
tampered_dataset/tampered/tampered_0164_insertion.png,1,insertion,00000032.png
tampered_dataset/tampered/tampered_0164_removal.png,1,removal,00000032.png
tampered_dataset/tampered/tampered_0164_intensity_modification.png,1,intensity_modification,00000032.png
tampered_dataset/tampered/tampered_0164_crop_rescale.png,1,crop_rescale,00000032.png
tampered_dataset/tampered/tampered_0164_copy_move.png,1,copy_move,00000032.png
tampered_dataset/tampered/tampered_0165_insertion.png,1,insertion,00000033.png
tampered_dataset/tampered/tampered_0165_removal.png,1,removal,00000033.png
tampered_dataset/tampered/tampered_0165_intensity_modification.png,1,intensity_modification,00000033.png
tampered_dataset/tampered/tampered_0165_crop_rescale.png,1,crop_rescale,00000033.png
tampered_dataset/tampered/tampered_0165_copy_move.png,1,copy_move,00000033.png
tampered_dataset/tampered/tampered_0166_insertion.png,1,insertion,00000034.png
tampered_dataset/tampered/tampered_0166_removal.png,1,removal,00000034.png
tampered_dataset/tampered/tampered_0166_intensity_modification.png,1,intensity_modification,00000034.png
tampered_dataset/tampered/tampered_0166_crop_rescale.png,1,crop_rescale,00000034.png
tampered_dataset/tampered/tampered_0166_copy_move.png,1,copy_move,00000034.png
tampered_dataset/tampered/tampered_0167_insertion.png,1,insertion,00000035.png
tampered_dataset/tampered/tampered_0167_removal.png,1,removal,00000035.png
tampered_dataset/tampered/tampered_0167_intensity_modification.png,1,intensity_modification,00000035.png
tampered_dataset/tampered/tampered_0167_crop_rescale.png,1,crop_rescale,00000035.png
tampered_dataset/tampered/tampered_0167_copy_move.png,1,copy_move,00000035.png
tampered_dataset/tampered/tampered_0168_insertion.png,1,insertion,00000036.png
tampered_dataset/tampered/tampered_0168_removal.png,1,removal,00000036.png
tampered_dataset/tampered/tampered_0168_intensity_modification.png,1,intensity_modification,00000036.png
tampered_dataset/tampered/tampered_0168_crop_rescale.png,1,crop_rescale,00000036.png
tampered_dataset/tampered/tampered_0168_copy_move.png,1,copy_move,00000036.png
tampered_dataset/tampered/tampered_0169_insertion.png,1,insertion,00000037.png
tampered_dataset/tampered/tampered_0169_removal.png,1,removal,00000037.png
tampered_dataset/tampered/tampered_0169_intensity_modification.png,1,intensity_modification,00000037.png
tampered_dataset/tampered/tampered_0169_crop_rescale.png,1,crop_rescale,00000037.png
tampered_dataset/tampered/tampered_0169_copy_move.png,1,copy_move,00000037.png
tampered_dataset/tampered/tampered_0170_insertion.png,1,insertion,00000038.png
tampered_dataset/tampered/tampered_0170_removal.png,1,removal,00000038.png
tampered_dataset/tampered/tampered_0170_intensity_modification.png,1,intensity_modification,00000038.png
tampered_dataset/tampered/tampered_0170_crop_rescale.png,1,crop_rescale,00000038.png
tampered_dataset/tampered/tampered_0170_copy_move.png,1,copy_move,00000038.png
tampered_dataset/tampered/tampered_0171_insertion.png,1,insertion,00000039.png
tampered_dataset/tampered/tampered_0171_removal.png,1,removal,00000039.png
tampered_dataset/tampered/tampered_0171_intensity_modification.png,1,intensity_modification,00000039.png
tampered_dataset/tampered/tampered_0171_crop_rescale.png,1,crop_rescale,00000039.png
tampered_dataset/tampered/tampered_0171_copy_move.png,1,copy_move,00000039.png
tampered_dataset/tampered/tampered_0172_insertion.png,1,insertion,00000040.png
tampered_dataset/tampered/tampered_0172_removal.png,1,removal,00000040.png
tampered_dataset/tampered/tampered_0172_intensity_modification.png,1,intensity_modification,00000040.png
tampered_dataset/tampered/tampered_0172_crop_rescale.png,1,crop_rescale,00000040.png
tampered_dataset/tampered/tampered_0172_copy_move.png,1,copy_move,00000040.png
tampered_dataset/tampered/tampered_0173_insertion.png,1,insertion,00000041.png
tampered_dataset/tampered/tampered_0173_removal.png,1,removal,00000041.png
tampered_dataset/tampered/tampered_0173_intensity_modification.png,1,intensity_modification,00000041.png
tampered_dataset/tampered/tampered_0173_crop_rescale.png,1,crop_rescale,00000041.png
tampered_dataset/tampered/tampered_0173_copy_move.png,1,copy_move,00000041.png
tampered_dataset/tampered/tampered_0174_insertion.png,1,insertion,00000042.png
tampered_dataset/tampered/tampered_0174_removal.png,1,removal,00000042.png
tampered_dataset/tampered/tampered_0174_intensity_modification.png,1,intensity_modification,00000042.png
tampered_dataset/tampered/tampered_0174_crop_rescale.png,1,crop_rescale,00000042.png
tampered_dataset/tampered/tampered_0174_copy_move.png,1,copy_move,00000042.png
tampered_dataset/tampered/tampered_0175_insertion.png,1,insertion,00000043.png
tampered_dataset/tampered/tampered_0175_removal.png,1,removal,00000043.png
tampered_dataset/tampered/tampered_0175_intensity_modification.png,1,intensity_modification,00000043.png
tampered_dataset/tampered/tampered_0175_crop_rescale.png,1,crop_rescale,00000043.png
tampered_dataset/tampered/tampered_0175_copy_move.png,1,copy_move,00000043.png
tampered_dataset/tampered/tampered_0176_insertion.png,1,insertion,00000044.png
tampered_dataset/tampered/tampered_0176_removal.png,1,removal,00000044.png
tampered_dataset/tampered/tampered_0176_intensity_modification.png,1,intensity_modification,00000044.png
tampered_dataset/tampered/tampered_0176_crop_rescale.png,1,crop_rescale,00000044.png
tampered_dataset/tampered/tampered_0176_copy_move.png,1,copy_move,00000044.png
tampered_dataset/tampered/tampered_0177_insertion.png,1,insertion,00000045.png
tampered_dataset/tampered/tampered_0177_removal.png,1,removal,00000045.png
tampered_dataset/tampered/tampered_0177_intensity_modification.png,1,intensity_modification,00000045.png
tampered_dataset/tampered/tampered_0177_crop_rescale.png,1,crop_rescale,00000045.png
tampered_dataset/tampered/tampered_0177_copy_move.png,1,copy_move,00000045.png
tampered_dataset/tampered/tampered_0178_insertion.png,1,insertion,00000046.png
tampered_dataset/tampered/tampered_0178_removal.png,1,removal,00000046.png
tampered_dataset/tampered/tampered_0178_intensity_modification.png,1,intensity_modification,00000046.png
tampered_dataset/tampered/tampered_0178_crop_rescale.png,1,crop_rescale,00000046.png
tampered_dataset/tampered/tampered_0178_copy_move.png,1,copy_move,00000046.png
tampered_dataset/tampered/tampered_0179_insertion.png,1,insertion,00000047.png
tampered_dataset/tampered/tampered_0179_removal.png,1,removal,00000047.png
tampered_dataset/tampered/tampered_0179_intensity_modification.png,1,intensity_modification,00000047.png
tampered_dataset/tampered/tampered_0179_crop_rescale.png,1,crop_rescale,00000047.png
tampered_dataset/tampered/tampered_0179_copy_move.png,1,copy_move,00000047.png
tampered_dataset/tampered/tampered_0180_insertion.png,1,insertion,00000048.png
tampered_dataset/tampered/tampered_0180_removal.png,1,removal,00000048.png
tampered_dataset/tampered/tampered_0180_intensity_modification.png,1,intensity_modification,00000048.png
tampered_dataset/tampered/tampered_0180_crop_rescale.png,1,crop_rescale,00000048.png
tampered_dataset/tampered/tampered_0180_copy_move.png,1,copy_move,00000048.png
tampered_dataset/tampered/tampered_0181_insertion.png,1,insertion,00000049.png
tampered_dataset/tampered/tampered_0181_removal.png,1,removal,00000049.png
tampered_dataset/tampered/tampered_0181_intensity_modification.png,1,intensity_modification,00000049.png
tampered_dataset/tampered/tampered_0181_crop_rescale.png,1,crop_rescale,00000049.png
tampered_dataset/tampered/tampered_0181_copy_move.png,1,copy_move,00000049.png
tampered_dataset/tampered/tampered_0182_insertion.png,1,insertion,00000050.png
tampered_dataset/tampered/tampered_0182_removal.png,1,removal,00000050.png
tampered_dataset/tampered/tampered_0182_intensity_modification.png,1,intensity_modification,00000050.png
tampered_dataset/tampered/tampered_0182_crop_rescale.png,1,crop_rescale,00000050.png
tampered_dataset/tampered/tampered_0182_copy_move.png,1,copy_move,00000050.png
tampered_dataset/tampered/tampered_0183_insertion.png,1,insertion,00000051.png
tampered_dataset/tampered/tampered_0183_removal.png,1,removal,00000051.png
tampered_dataset/tampered/tampered_0183_intensity_modification.png,1,intensity_modification,00000051.png
tampered_dataset/tampered/tampered_0183_crop_rescale.png,1,crop_rescale,00000051.png
tampered_dataset/tampered/tampered_0183_copy_move.png,1,copy_move,00000051.png
tampered_dataset/tampered/tampered_0184_insertion.png,1,insertion,00000052.png
tampered_dataset/tampered/tampered_0184_removal.png,1,removal,00000052.png
tampered_dataset/tampered/tampered_0184_intensity_modification.png,1,intensity_modification,00000052.png
tampered_dataset/tampered/tampered_0184_crop_rescale.png,1,crop_rescale,00000052.png
tampered_dataset/tampered/tampered_0184_copy_move.png,1,copy_move,00000052.png
